samples,2,5,7,9,10,11,12,15,17,19,20,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
H-MA_1,0.4912892447174137,-0.5534436574739388,-0.4994871254179872,0.7781424663749216,-1.1460132030129664,2.950107107329931,0.4523243937425202,-0.4963124934432946,1.1232377050200428,-0.49914463708364976,-0.4971317736378504,-0.7974524410263137,0.9672452572605836,-0.4191529326655797,-0.49569680186699444,2.336478684897039,-0.44324623039440014,-0.3073447623512075,-0.2833245999357986,1.57894417318796,-0.49955996767000993,1.0655229012412668,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,2.47210922229366,-0.4985586478365355,-0.49831027432957875,-0.4814362614397179,-0.005151610725371215,0.18472485882305645,-0.4996563304833254,-0.31388338303090274,0.3418845841588406,-0.4987726461111117,-0.49624919947149465,0.5724727522160177,-0.4993340850498434,-0.4966407622344664,-0.23942458342643452,-0.5656069899613405,-0.307538086609488,-0.4998841901471047,-0.1170515935177821,-0.7753812910606983,0.620752621603484,-0.48565188225612815,2.5996140867564237,-0.4962570572516975,-0.8050388767561187,-0.49822691305641,-0.46613374330278334,-0.7789918915473565,-0.6823446256681479,-0.49397497044531224,-0.5739431280418541,1.3813059814729904,-0.5091376197621063,-0.2783599309131658,-0.760551690443326,-0.8044764267747724,1.7280260228727338,-0.7940456937898188,-0.48619819686748117,-0.7887203136774847,-0.4679208721612894,0.79281971202602,-0.68152703226094,1.0797173631637922,-0.7362128031956844,-0.975539048606151,-0.9470402605128226,0.057697610796178286,-0.8062130034853393,1.8166053994774365,-0.7833095339117502,-0.7276400652939341,-0.8162980180920422
H-MA_2,0.472287941741665,-0.5534436574739388,-0.4994871254179872,0.7265015549906773,-1.1460132030129664,1.5983332997838668,0.2763987436265875,-0.4963124934432946,1.0310150562879732,-0.49914463708364976,-0.4971317736378504,-0.7974524410263137,0.6887137845737941,-0.4191529326655797,-0.49569680186699444,2.1276988182958343,-0.4984083212421639,-0.3073447623512075,-0.22039099977584337,2.1924623833536514,-0.49955996767000993,1.0353267109548148,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,2.1842146898511294,-0.4985586478365355,-0.49831027432957875,-0.4814362614397179,-0.07414639722588086,0.38563407083604845,-0.4996563304833254,-0.3079421227312516,0.34765966159395617,-0.4987726461111117,-0.49624919947149465,0.5361219787625332,-0.4993340850498434,-0.4966407622344664,-0.21276161337263508,-0.5412948317960062,-0.4465621531589826,-0.4998841901471047,-0.07940635546532217,-0.7753812910606983,0.7841191897686741,-0.48565188225612815,2.364922603793517,-0.4962570572516975,-0.8050388767561187,-0.49822691305641,-0.46613374330278334,-0.5811347347682746,-0.42992657790958483,-0.49397497044531224,-0.5555906511272777,1.5613041547167994,-0.37076288697304466,-0.2744870970917652,-0.6546503356582616,-0.8044764267747724,1.8982088411692606,-0.7940456937898188,-0.48619819686748117,-0.7568040751650718,-0.4679208721612894,1.033879759601499,-0.6854992228978456,1.6912349822386532,-0.6840172753400092,-0.9106226406565687,-0.8893976184341136,0.7291205448091151,-0.6668079833551185,-0.1679601824094158,-0.7833095339117502,-0.7085363296240234,-0.7243248889857224
H-MA_3,0.20310281625189167,-0.5534436574739388,-0.4994871254179872,0.17136175761005082,-1.1460132030129664,1.0591426237402122,3.624850284166506,-0.4963124934432946,-0.31389857105471164,-0.49914463708364976,-0.4971317736378504,-0.7974524410263137,-0.8311992425280637,-0.4191529326655797,-0.49569680186699444,0.16516807224450875,3.32439103485828,-0.3073447623512075,-0.6263744204155548,-0.6391601251033858,-0.49955996767000993,1.6422701357124985,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,-0.5203488034946994,-0.4985586478365355,-0.49831027432957875,-0.4814362614397179,-2.508282464963861,2.0096502012744004,-0.4996563304833254,-0.23545874707550768,-0.27604870139852333,-0.4987726461111117,-0.49624919947149465,-1.1796345282419318,-0.4993340850498434,-0.4966407622344664,-0.43539741332186055,2.4946509878383827,-0.02317067775824906,-0.4998841901471047,3.733303354487821,-0.7753812910606983,2.393582416877584,-0.48565188225612815,0.4519656105864279,-0.4962570572516975,-0.8050388767561187,-0.49822691305641,-0.46613374330278334,-1.926563400866031,-2.3643667075502095,-0.49397497044531224,-0.1017839492395691,2.533294290233368,0.5123934958277313,3.6327181244737323,0.24031993713316585,-0.8044764267747724,2.3344957026203565,-0.7940456937898188,-0.48619819686748117,-0.12782064301800533,-0.4679208721612894,3.3296897365108227,-0.6065282899974619,2.8827486936319393,-0.34167601911014006,0.010262974971076757,-0.06444636376668779,1.783254551209426,-0.041389832934837806,-0.10110553812761777,-0.7833095339117502,0.15749968741193107,-0.0356213388919715
H-M-EC_1,-0.7279610295597949,-0.5534436574739388,-0.4994871254179872,-1.248763305456668,0.8346825456760466,-0.4672985859045009,-0.3627977851279678,-0.4963124934432946,-0.7365857110766982,-0.49914463708364976,-0.4971317736378504,1.2704353665743093,-0.9671430438761115,3.39721917191362,-0.49569680186699444,-0.6838700519337242,0.03460368911815535,-0.3073447623512075,-0.828749134655411,0.8238448375994168,-0.49955996767000993,-0.8096605155473974,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,0.10314849819512377,-0.4985586478365355,-0.49831027432957875,1.0853067445386744,-0.9710786217325061,-1.3539048565097738,-0.4996563304833254,-0.5998560454541111,-0.6552787863044446,-0.4987726461111117,-0.49624919947149465,-0.4505418721177585,-0.4993340850498434,-0.4966407622344664,-0.5700454120935479,-0.7469701008728573,0.18220578418986796,-0.4998841901471047,-0.294737117125393,1.4943027793742583,-1.0195687350477391,-0.48565188225612815,-0.45137519176136404,-0.4962570572516975,-0.8050388767561187,-0.49822691305641,-0.46613374330278334,-0.2984816536553006,0.2737843431142882,-0.49397497044531224,-0.7407838272652764,-0.6706731935064324,-0.7085600287816364,-0.40955217661311,0.40643970934503176,-0.8044764267747724,-0.4967275472218625,-0.7940456937898188,-0.48619819686748117,0.12128170634716949,-0.4679208721612894,-0.4296991006781951,-0.11095022005972466,-0.4711417532528654,-0.9887470482621126,0.2421072890767277,0.26629010717672463,-0.24444270950964328,-0.033772072271984206,-0.5669080053518845,-0.7833095339117502,1.0171677925579152,-0.06846888500137138
H-M-EC_2,-0.7279610295597949,-0.5534436574739388,-0.4994871254179872,-1.248763305456668,1.4246069034386641,-0.4672985859045009,-0.3627977851279678,-0.4963124934432946,-0.7365857110766982,-0.49914463708364976,-0.4971317736378504,0.8006809934191327,-0.9671430438761115,0.7216660744673445,-0.49569680186699444,-0.6838700519337242,-0.8685924730759517,-0.3073447623512075,-0.828749134655411,0.38730303421229023,-0.49955996767000993,-0.8096605155473974,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,-0.2217610455614463,-0.4985586478365355,-0.49831027432957875,2.475661465075791,0.03624526117493457,-1.1379274535958075,-0.4996563304833254,-0.5998560454541111,-0.6552787863044446,-0.4987726461111117,-0.49624919947149465,-0.35706845466594134,-0.4993340850498434,-0.4966407622344664,-0.5700454120935479,-0.7469701008728573,1.7936211010135557,-0.4998841901471047,-0.294737117125393,1.6185143454179622,-1.0498218032264781,-0.48565188225612815,-0.45137519176136404,-0.4962570572516975,-0.8050388767561187,-0.49822691305641,-0.46613374330278334,-0.0016959184866778443,0.47265916862103485,-0.49397497044531224,-0.7794908694851103,-0.6706731935064324,-0.8550744517347605,-0.40955217661311,-0.30995180831863983,-0.8044764267747724,-0.4967275472218625,-0.7940456937898188,-0.48619819686748117,-0.244587369282931,-0.4679208721612894,-0.4296991006781951,-0.4353457887403427,-0.4711417532528654,-0.9887470482621126,-0.20303379400612212,-0.25343863287720914,0.1584110508981188,-0.5213087546946147,-0.5669080053518845,-0.7833095339117502,0.6541968148296108,-0.16701152332957103
H-M-EC_3,-0.7279610295597949,-0.5534436574739388,-0.4994871254179872,-1.248763305456668,1.5498422419581026,-0.4672985859045009,-0.3627977851279678,-0.4963124934432946,-0.7365857110766982,-0.49914463708364976,-0.4971317736378504,0.7135100788130174,-0.9671430438761115,0.9109499456059912,-0.49569680186699444,-0.6838700519337242,-0.8526419889753935,-0.3073447623512075,-0.828749134655411,0.6586668579394229,-0.49955996767000993,-0.8096605155473974,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,-0.2818076194708884,-0.4985586478365355,-0.49831027432957875,2.2162669276621494,-0.18453805562669628,-1.019056169821454,-0.4996563304833254,-0.5998560454541111,-0.6552787863044446,-0.4987726461111117,-0.49624919947149465,-0.3103317459400328,-0.4993340850498434,-0.4966407622344664,-0.5700454120935479,-0.7469701008728573,2.2517685930516627,-0.4998841901471047,-0.294737117125393,1.7766017931099494,-1.0065599157308815,-0.48565188225612815,-0.45137519176136404,-0.4962570572516975,-0.8050388767561187,-0.49822691305641,-0.46613374330278334,0.6719605914992436,1.5052784549060658,-0.49397497044531224,-0.730773385311871,-0.6706731935064324,-0.6047789791898401,-0.40955217661311,-0.1832854820070921,-0.8044764267747724,-0.4967275472218625,-0.7940456937898188,-0.48619819686748117,-0.03440726200606477,-0.4679208721612894,-0.4296991006781951,-0.4088645178276392,-0.4711417532528654,-0.9887470482621126,0.15864333599869335,0.02060015733304683,0.7761201501900207,-0.39180682342610346,-0.5669080053518845,-0.7833095339117502,1.4310820654059817,0.3147524862749606
H-M-T5_1,-0.7279610295597949,-0.5534436574739388,-0.4994871254179872,-0.5838865713845224,0.6863775395346063,-0.4672985859045009,-0.3627977851279678,-0.4963124934432946,-0.7365857110766982,-0.49914463708364976,-0.4971317736378504,-0.7974524410263137,-0.9671430438761115,-0.4191529326655797,-0.49569680186699444,-0.6838700519337242,-0.44590464441115985,-0.3073447623512075,-0.828749134655411,0.23864285251829576,-0.49955996767000993,-0.8096605155473974,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,-0.7605350991324675,-0.4985586478365355,-0.49831027432957875,-0.4814362614397179,-0.6813005184303657,-0.8248439315422283,-0.4996563304833254,-0.5998560454541111,-0.6552787863044446,-0.4987726461111117,-0.49624919947149465,-1.0581190855545697,-0.4993340850498434,-0.4966407622344664,-0.5700454120935479,-0.7469701008728573,0.5376650452539167,-0.4998841901471047,-0.294737117125393,0.6248218170683296,-0.8283693441581094,-0.48565188225612815,-0.45137519176136404,-0.4962570572516975,1.132085920438292,-0.49822691305641,2.050269498177538,-0.8355225077699513,0.5185533591225918,-0.49397497044531224,-0.5689379070651515,0.31211683240476484,-0.9222268955882756,-0.40955217661311,1.3055629764417558,-0.8044764267747724,-0.4967275472218625,-0.7940456937898188,-0.48619819686748117,1.3667934531730435,-0.4679208721612894,-0.4296991006781951,-0.6968483390032899,-0.4711417532528654,0.8841513042062301,0.8912713685725503,0.9183134356080234,-1.406004385352024,1.22315843709886,-0.5669080053518845,1.5230779214695724,-1.0587714835723872,-1.4042690934503002
H-M-T5_2,-0.7279610295597949,-0.5534436574739388,-0.4994871254179872,-0.4935149764620948,0.9796918850143437,-0.4672985859045009,-0.3627977851279678,-0.4963124934432946,-0.7365857110766982,-0.49914463708364976,-0.4971317736378504,-0.7974524410263137,-0.9671430438761115,-0.4191529326655797,-0.49569680186699444,-0.6838700519337242,-0.49109768269607473,-0.3073447623512075,-0.828749134655411,0.4934888782794291,-0.49955996767000993,-0.8096605155473974,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,-0.7605350991324675,-0.4985586478365355,-0.49831027432957875,-0.4814362614397179,0.17423483417595384,-0.9788743274188555,-0.4996563304833254,-0.5998560454541111,-0.6552787863044446,-0.4987726461111117,-0.49624919947149465,-1.2445466236945828,-0.4993340850498434,-0.4966407622344664,-0.5700454120935479,-0.7469701008728573,0.9721152532210873,-0.4998841901471047,-0.294737117125393,0.9748725941005866,-0.8313946509759833,-0.48565188225612815,-0.45137519176136404,-0.4962570572516975,1.308188174728693,-0.49822691305641,2.7492703985887386,-0.49633881043438244,1.2528604071475027,-0.49397497044531224,-0.5072068483524852,0.29771697854526014,-0.9059475152601508,-0.40955217661311,1.949277093762736,-0.8044764267747724,-0.4967275472218625,-0.7940456937898188,-0.48619819686748117,2.705718581010858,-0.4679208721612894,-0.4296991006781951,2.068080072185593,-0.4711417532528654,0.8687996783663257,1.1880320906277835,1.2207010661848576,-1.406004385352024,1.8097260081385873,-0.5669080053518845,1.6739630821019955,-1.1415543381420006,-1.4042690934503002
H-M-T5_3,-0.7279610295597949,-0.5534436574739388,-0.4994871254179872,-0.5658122524000369,0.5150028657711643,-0.4672985859045009,-0.3627977851279678,-0.4963124934432946,-0.7365857110766982,-0.49914463708364976,-0.4971317736378504,-0.7974524410263137,-0.9671430438761115,-0.4191529326655797,-0.49569680186699444,-0.6838700519337242,-0.400711606126245,-0.3073447623512075,-0.828749134655411,0.06638581658715932,-0.49955996767000993,-0.8096605155473974,-0.4997973015115813,-0.49983327099971886,-0.4984355592299938,-0.7605350991324675,-0.4985586478365355,-0.49831027432957875,-0.4814362614397179,-1.2470577677345447,-1.0860259071591178,-0.4996563304833254,-0.5998560454541111,-0.6552787863044446,-0.4987726461111117,-0.49624919947149465,-1.1531503932972504,-0.4993340850498434,-0.4966407622344664,-0.5700454120935479,-0.7469701008728573,0.45867409835079476,-0.4998841901471047,-0.294737117125393,0.4893182904751979,-0.9781220316428669,-0.48565188225612815,-0.45137519176136404,-0.4962570572516975,0.8805112714520049,-0.49822691305641,0.7940650228671237,-1.1747062051055202,-0.2998930381551735,-0.49397497044531224,-0.7519621541132456,-0.04967949581529129,-1.2844431078890548,-0.40955217661311,-0.03170118986376451,-0.8044764267747724,-0.4967275472218625,-0.7940456937898188,-0.48619819686748117,0.09792836109418435,-0.4679208721612894,-0.4296991006781951,-0.2584887294305014,-0.4711417532528654,-0.3393732752341544,0.25138106164095375,0.28518933408777675,-1.406004385352024,0.004316731042283802,-0.5669080053518845,0.3267741478839332,0.011037713942615263,-1.4042690934503002
